id,name,genres
2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,"['alternative r&b', 'conscious hip hop', 'hip hop', 'neo soul', 'new jersey rap', 'r&b', 'soul']"
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop', 'trap']"
1JbemQ1fPt2YmSLjAFhPBv,Chayanne,"['latin pop', 'puerto rican pop']"
4mxWe1mtYIYfP040G38yvS,Alan Jackson,['country']
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']"
0VKh7CQDi9MkUvaBMoK1V0,Bronco,"['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno', 'ranchera']"
41ESHLayJ5sDKjAOv6cMhe,Ana Gabriel,"['latin pop', 'mariachi', 'ranchera']"
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,"['adult standards', 'lounge', 'rockabilly']"
5rkVyNGXEgeUqKkB5ccK83,Ashanti,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']"
4sj6D0zlMOl25nprDJBiU9,Andy Williams,"['adult standards', 'easy listening']"
29SeiO68HQHBs7pDdWOvvX,Jesús Adrián Romero,"['latin christian', 'rock cristiano']"
5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
4VmEWwd8y9MCLwexFMdpwt,Method Man,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
64d1rUxfizSAOE9UbMnUZd,Sezen Aksu,['turkish pop']
5VVN3xZw1i2qihfITZlvCZ,G. V. Prakash,"['kollywood', 'tamil pop']"
6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,"['banda', 'banda sinaloense', 'musica mexicana', 'norteno']"
5sSzCxHtgL82pYDvx2QyEU,Devi Sri Prasad,['tollywood']
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,"['filmi', 'ghazal']"
0LSPREIgGMZXCuKVel7LVD,Karthik,['filmi']
29aw5YCdIw2FEXYyAJZI8l,Harris Jayaraj,['filmi']
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,"['alternative metal', 'nu metal', 'post-grunge', 'rock']"
7mnBLXK823vNxN3UWB7Gfz,The Black Keys,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']"
2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,"['alternative metal', 'hard rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
6GI52t8N5F02MxU0g5U69P,Santana,"['blues rock', 'classic rock', 'mexican classic rock']"
7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']"
0qT79UgT5tY4yudH9VfsdT,Sum 41,"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'pop punk', 'post-grunge', 'punk', 'rock']"
3y24n3XhZ96wgwRXjvS17T,Coolio,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']"
1Yox196W7bzVNZI7RBaPnf,Megadeth,"['alternative metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
3RGLhK1IP9jnYFH4BRFJBS,The Clash,"['alternative rock', 'permanent wave', 'punk', 'rock']"
60df5JBRRPcnSpsIMxxwQm,Otis Redding,"['classic soul', 'memphis soul', 'soul', 'soul blues', 'southern soul', 'vocal jazz']"
0Ty63ceoRnnJKVEYP0VQpk,Sting,"['permanent wave', 'soft rock', 'sophisti-pop']"
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']"
1QOmebWGB6FdFtW7Bo3F0W,Gustavo Cerati,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']"
1HwM5zlC5qNWhJtM00yXzG,DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
6UBA15slIuadJ8h2lPRPos,Tech N9ne,"['detroit hip hop', 'kansas city hip hop', 'pop rap']"
2iE18Oxc8YSumAU232n4rW,The Jackson 5,"['motown', 'soul']"
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']"
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,"['dance pop', 'new wave pop', 'permanent wave', 'soft rock']"
3tAICgiSR5PfYY4B8qsoAU,Andrés Calamaro,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'pop argentino', 'rock en espanol']"
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,"['classical tenor', 'italian tenor', 'operatic pop']"
3gMaNLQm7D9MornNILzdSl,Lionel Richie,"['disco', 'soft rock']"
7K78lVZ8XzkjfRSI7570FF,José Feliciano,"['latin pop', 'puerto rican pop']"
5AyEXCtu3xnnsTGCo4RVZh,Duster,['slowcore']
7xeM7V59cA1X8GKyKKQV87,Sin Bandera,"['latin arena pop', 'latin pop', 'mexican pop']"
3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,"['classical', 'late romantic era', 'russian romanticism']"
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,"['ccm', 'christian music', 'world worship', 'worship']"
2e4nwiX8ZCU09LGLOpeqTH,Laura Pausini,"['europop', 'italian adult pop', 'latin arena pop', 'mexican pop']"
5Z1CCuBsyhEHngq3U5IraY,Westlife,['boy band']
4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']"
2wIVse2owClT7go1WT98tk,Missy Elliott,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']"
2AZOALDIBORfbzKTuliwdJ,Cristian Castro,"['latin arena pop', 'latin pop']"
1Uff91EOsvd99rtAupatMP,Claude Debussy,"['classical', 'impressionism', 'post-romantic era']"
7fAKtXSdNInWAIf0jVUz65,Roberto Carlos,"['jovem guarda', 'mpb']"
7lbSsjYACZHn1MSDXPxNF2,Hikaru Utada,"['anime', 'classic j-pop', 'j-pop', 'japanese singer-songwriter']"
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,"['contemporary country', 'country', 'country road']"
0eVyjRhzZKke2KFYTcDkeu,The Alchemist,"['alternative hip hop', 'drumless hip hop', 'hip hop', 'instrumental hip hop', 'west coast rap']"
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,"['contemporary country', 'country', 'country road', 'modern country rock']"
03Yb3iBy9GCifXiATEFcit,Pepe Aguilar,"['banda', 'latin talent show', 'mariachi', 'musica mexicana', 'ranchera']"
23wEWD21D4TPYiJugoXmYb,Thalia,"['latin pop', 'mexican pop']"
2uyweLa0mvPZH6eRzDddeB,Rocío Dúrcal,"['cancion melodica', 'latin pop', 'ranchera']"
6IE6z7DcZIT4Ml3Fh5Ivch,Selena,"['mexican pop', 'tejano']"
2JSYASbWU5Y0fVpts3Eq7g,R. D. Burman,"['chutney', 'classic bollywood', 'filmi']"
5rQoBDKFnd1n6BkdbgVaRL,Guru Randhawa,"['filmi', 'modern bollywood']"
3nFB4eMP5gdqee2eQb8nZb,Conjunto Primavera,"['banda', 'musica chihuahuense', 'musica mexicana', 'norteno']"
5c4wQaXkNDqSOTjqX4ExAu,Jenni Rivera,"['banda', 'mariachi', 'musica mexicana', 'ranchera', 'regional mexicano femenil']"
4W91bbPB2CTSsHwt7eqNl7,Javed Ali,"['desi pop', 'filmi', 'modern bollywood']"
76fuWYgIf3TVIopTs3vaJ6,Amaal Mallik,"['desi pop', 'filmi', 'modern bollywood']"
5UJ2sHO2ELrgW6aXeRLTQQ,Chinmayi,"['filmi', 'marathi pop']"
5vBSrE1xujD2FXYRarbAXc,Olly Alexander (Years & Years),"['dance pop', 'gauze pop', 'pop', 'pop dance', 'uk pop']"
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,"['permanent wave', 'rock']"
3OsRAKCvk37zwYcnzRf5XF,Moby,"['downtempo', 'electronica']"
4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']"
7MhMgCo0Bl0Kukl93PZbYS,Blur,"['alternative rock', 'britpop', 'madchester', 'permanent wave', 'rock']"
08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']"
4W3fa7tiXGVXl3KilbACqt,Gustavo Santaolalla,"['argentine ambient', 'latin classical', 'latin soundtrack', 'orchestral soundtrack', 'soundtrack']"
14pVkFUHDL207LzLHtSA18,Pantera,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'texas metal']"
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,"['folk', 'lilith', 'singer-songwriter', ""women's music""]"
1Vvvx45Apu6dQqwuZQxtgW,Kidz Bop Kids,"[""children's music""]"
4tpUmLEVLCGFr93o8hFFIB,Blondie,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'synthpop']"
4uqzzJg3ww5eH7IgGV7DMT,Bunbury,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']"
7EK1bQADBoqbYXnT4Cqv9w,John Denver,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
3crnzLy8R4lVwaigKEOz7V,E-40,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast rap']"
4etuCZVdP8yiNPn4xf0ie5,Julio Iglesias,['latin pop']
7x5Slu7yTE5icZjNsc3OzW,Willie Colón,"['salsa', 'tropical']"
2F9pvj94b52wGKs0OqiNi2,Babasónicos,"['argentine rock', 'electronica argentina', 'latin alternative', 'latin rock', 'pop electronico', 'rock en espanol']"
1GImnM7WYVp95431ypofy9,Caifanes,"['latin alternative', 'latin rock', 'mexican rock', 'nu-cumbia', 'rock en espanol', 'rock urbano mexicano']"
1zng9JZpblpk48IPceRWs8,Grupo Niche,"['salsa', 'salsa colombiana', 'tropical']"
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,"['classic country pop', 'country', 'nashville sound']"
7mWCSSOYqm4E9mB7V4ot6S,Miguel Bosé,"['latin pop', 'mexican pop']"
61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,"['italian adult pop', 'mexican pop']"
2OHKEe204spO7G7NcbeO2o,Ñejo,"['reggaeton', 'urbano latino']"
4NEYQeEYBUjfaXgDQGvFvu,Franco De Vita,"['latin arena pop', 'latin pop']"
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']"
1eEfMU2AhEo7XnKgL7c304,Carpenters,"['adult standards', 'mellow gold', 'soft rock']"
6qhOH2mrlqUDod9sWA5kR2,Leo Dan,"['bolero', 'cancion melodica', 'latin pop', 'ranchera']"
08Ld63UgKrJ0nZnCkzHtzc,Project Pat,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'trap']"
0MvSBMGRQJY3mRwIbJsqF1,Royal Philharmonic Orchestra,"['british orchestra', 'orchestra']"
3r17AfJCCUqC9Lf0OAc73G,Fergie,"['dance pop', 'pop']"
1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']"
6gEzJZrbm0F4ihvE9iXR9z,Péricles,"['pagode', 'pagode novo']"
27vNK840zYq6IfDijHPsv1,Gilberto Santa Rosa,"['salsa', 'salsa puertorriquena', 'tropical']"
7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,"['contemporary r&b', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
4uoz4FUMvpeyGClFTTDBsD,Ricardo Montaner,['latin pop']
2NdeV5rLm47xAvogXrYhJX,Ciara,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
2yQf6b8hxahZaT5dHlWaB1,Raekwon,"['east coast hip hop', 'hardcore hip hop']"
2LhsePRtgCo4THVKULQBL7,L.V.,[]
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,"['contemporary country', 'country', 'country road']"
3CAhiUHkUYT1mFtVHM9SHA,Valentín Elizalde,"['banda', 'corrido', 'musica mexicana', 'musica sonorense', 'norteno', 'sierreno']"
5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,"['chutney', 'classic bollywood', 'filmi']"
0PN0fbe41KbuzlRYnoajNm,Antonio Aguilar,"['mariachi', 'musica mexicana', 'norteno', 'ranchera']"
1iIxNEvPPmdFIIP0tdpw6G,Los Cadetes De Linares,"['banda', 'corridos clasicos', 'musica mexicana', 'norteno']"
5LhTec3c7dcqBvpLRWbMcf,Madlib,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'instrumental hip hop', 'psychedelic hip hop']"
7u9m43vPVTERaALXXOzrRq,Chalino Sanchez,"['banda', 'corrido', 'corridos clasicos', 'musica mexicana', 'norteno', 'sierreno']"
44WCHvwXBOMz6nm7Mu2ReO,Grupo Bryndis,"['banda', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno']"
5CGtBYmVPeLhI1kM2Fn9Gv,Los Invasores De Nuevo León,"['banda', 'musica mexicana', 'norteno']"
5Xpg6PBSUOoho2lI9qLjiu,S. Janaki,"['classic kollywood', 'filmi']"
2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,"['filmi', 'mollywood']"
0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,"['filmi', 'modern bollywood']"
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']"
3CkvROUTQ6nRi9yQOcsB50,Genesis,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']"
4P0dddbxPil35MNN9G2MEX,Cypress Hill,"['chicano rap', 'gangster rap', 'hip hop', 'rap rock', 'west coast rap']"
34EP7KEpOjXcM2TCat1ISk,Wu-Tang Clan,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
67ea9eGLXYMsO2eYQRui3w,The Who,"['album rock', 'british invasion', 'classic rock', 'hard rock', 'rock']"
09xj0S68Y1OU1vHMCZAIvz,Café Tacvba,"['latin alternative', 'latin pop', 'latin rock', 'mexican rock', 'rock en espanol']"
3YcBF2ttyueytpXtEzn1Za,Incubus,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'post-grunge', 'rock']"
1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,"['eurodance', 'italo dance']"
0NKDgy9j66h3DLnN8qu1bB,Eurythmics,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']"
5ZNxiPcbKgaNcBrERMpqeu,Mägo de Oz,"['celtic metal', 'latin rock', 'medieval rock', 'rock en espanol', 'spanish folk metal', 'spanish metal']"
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']"
293zczrfYafIItmnmM3coR,Chuck Berry,"['blues', 'blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']"
7G1GBhoKtEPnP86X2PvEYO,Nina Simone,"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']"
5YFS41yoX0YuFY39fq21oN,Bob Sinclar,"['disco house', 'filter house']"
7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']"
0vEsuISMWAKNctLlUAhSZC,Counting Crows,"['neo mellow', 'pop rock', 'post-grunge', 'rock']"
6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,"['classic soul', 'soul', 'vocal jazz']"
69MEO1AADKg1IZrq2XLzo5,UB40,"['reggae fusion', 'uk reggae']"
0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']"
0iOVhN3tnSvgDbcg25JoJb,Etta James,"['jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']"
2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
3HrbmsYpKjWH1lzhad7alj,Los Auténticos Decadentes,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']"
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
5Dl3HXZjG6ZOWT5cV375lk,Yo-Yo Ma,"['chamber ensemble', 'classical cello', 'classical performance']"
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,['soft rock']
2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']"
1zuJe6b1roixEKMOtyrEak,Tina Turner,['soft rock']
5K0rbdBrs2tNXe5LeWMATT,Bootsy Collins,"['funk', 'p funk', 'soul']"
0uq5PttqEjj3IH1bzwcrXF,Spice Girls,"['dance pop', 'girl group', 'pop']"
7mEIug7XUlQHikrFxjTWes,Neil Diamond,"['adult standards', 'brill building pop', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,"['boy band', 'dance pop', 'pop']"
4aeIWo5CMF1uRmqgJdwkZW,Joaquín Sabina,"['cantautor', 'spanish pop', 'trova']"
2w9zwq3AktTeYYMuhMjju8,INNA,"['dance pop', 'romanian house', 'romanian pop']"
3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock', 'yacht rock']"
0vn7UBvSQECKJm2817Yf1P,James Taylor,"['classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
72OaDtakiy6yFqkt4TsiFt,Cher,"['dance pop', 'pop']"
0TImkz4nPqjegtVSMZnMRq,TLC,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']"
7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,"['pagode', 'pagode novo']"
003f4bk13c6Q3gAUXv7dGJ,Wiener Philharmoniker,"['austrian orchestra', 'classical', 'classical performance', 'orchestra']"
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,"['classic oklahoma country', 'contemporary country', 'country', 'country road']"
5zCaQxjl110XTrm4LQ1CxY,Herbert von Karajan,"['classical', 'classical performance', 'orchestral performance']"
2DmYtFBKcxb3ajwWWgA576,Emmanuel,"['latin pop', 'mexican pop', 'ranchera']"
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,"['adult standards', 'easy listening', 'lounge']"
0gXDpqwYNDODn7fB0RDN8J,Mohammed Rafi,"['classic bollywood', 'filmi']"
50NoVNy9GU1lCrDV8iGpyu,Ol' Dirty Bastard,"['east coast hip hop', 'hardcore hip hop', 'hip hop']"
19MVxKZZdPj2X0F8pi0OCT,Sukhwinder Singh,"['filmi', 'modern bollywood']"
0MHgLfmQdutffmvWe5XBTN,Burl Ives,['american folk revival']
1hD52edfn6aNsK3fb5c2OT,Fünf Freunde,"['hoerspiel', 'kleine hoerspiel']"
5cB4d4jPYjMT326sjihQ4m,Shaan,"['filmi', 'modern bollywood']"
1HGMG8RHvcu1mfdM9MeTek,Sadhana Sargam,"['classic bollywood', 'filmi', 'hare krishna']"
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']"
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']"
2tRsMl4eGxwoNabM08Dm4I,Judas Priest,"['album rock', 'alternative metal', 'birmingham metal', 'glam metal', 'hard rock', 'metal', 'rock']"
0cQbJU1aAzvbEmTuljWLlF,No Doubt,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']"
5B6H1Dq77AV1LZWrbNsuH5,Jarabe De Palo,"['latin alternative', 'latin rock', 'rock en espanol', 'spanish pop', 'spanish rock']"
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,"['disco', 'funk', 'motown', 'soft rock', 'soul']"
459INk8vcC0ebEef82WjIK,Erik Satie,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']"
6O2zJ0tId7g07yzHtX0yap,Mobb Deep,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
43sZBwHjahUvgbx1WNIkIz,Creed,"['alternative metal', 'nu metal', 'post-grunge']"
2FS22haX3FYbyOsUAkuYqZ,Los Fabulosos Cadillacs,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska', 'ska argentino']"
3OKg7YbOIatODzkRIbLJR4,TheFatRat,['speedrun']
09hVIj6vWgoCDtT03h8ZCa,A Tribe Called Quest,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'jazz rap', 'queens hip hop']"
6BrvowZBreEkXzJQMpL174,Hardwell,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
7IfculRW2WXyzNQ8djX8WX,Erykah Badu,"['afrofuturism', 'alternative r&b', 'neo soul', 'r&b']"
1l2ekx5skC4gJH8djERwh1,Don Diablo,"['dutch house', 'edm', 'electro house', 'future house', 'pop dance', 'progressive electro house']"
2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
79bxUQsBIXO8nVLB9fYKf7,Modern Talking,"['europop', 'synthpop']"
6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
7FIoB5PHdrMZVC3q2HE5MS,George Harrison,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
7HGNYPmbDrMkylWqeFCOIQ,Caetano Veloso,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']"
4C4kpaAdp6aKSkguw40SsU,Skank,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']"
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings,"['classic texas country', 'country', 'outlaw country']"
2lolQgalUvZDfp5vvVtTYV,Tony Bennett,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
6P7H3ai06vU1sGvdpBwDmE,Steely Dan,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
3ScY9CQxNLQei8Umvpx5g6,Fat Joe,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']"
7i9j813KFoSBMldGqlh2Z1,Riton,"['house', 'pop dance', 'uk dance']"
2QcZxAgcs2I1q7CtCkl6MI,Eason Chan,"['c-pop', 'cantopop', 'mandopop']"
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,"['hip pop', 'r&b', 'urban contemporary']"
5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,"['classical', 'german romanticism', 'late romantic era']"
77CaCn32H4mOMQA7UElzfF,Academy of St. Martin in the Fields,"['british orchestra', 'chamber orchestra', 'classical', 'classical performance']"
1d6dwipPrsFSJVmFTTdFSS,Paulina Rubio,"['latin arena pop', 'latin pop', 'mexican pop']"
6FD0unjzGQhX3b6eMccMJe,Ghostface Killah,"['east coast hip hop', 'hardcore hip hop']"
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
15ClyGUe5g2vllncIC4tp6,Pradeep Kumar,['tamil pop']
4d3yvTptO48nOYTPBcPFZC,Eve,"['contemporary r&b', 'dance pop', 'hip pop', 'philly rap', 'r&b', 'urban contemporary']"
73c2MjCAFNyKYIs7nBlqG2,Marisela,"['latin pop', 'ranchera']"
7Hf9AwMO37bSdxHb0FBGmO,Alejandra Guzman,"['latin arena pop', 'latin pop', 'mexican pop']"
4dyYjqmYDjegbB3F2mbvcT,Zezé Di Camargo & Luciano,"['sertanejo', 'sertanejo tradicional', 'sertanejo universitario']"
3zhijRRIZX2B6G2T7vJl9p,Mijares,"['latin pop', 'mexican pop']"
5Hn84AFwiTEi8eMoI5B9AS,Silambarasan TR,"['filmi', 'tamil pop']"
2JEjaa7hWhE1BbL3OcoeFR,Sujatha,"['filmi', 'malayalam pop']"
2mxe0TnaNL039ysAj51xPQ,R. Kelly,[]
0pgvlX0BkfmeirXTDiNmya,Los Inquietos Del Norte,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']"
4hkB2bR5ek6lJChj6aunCn,Anuradha Paudwal,"['bhajan', 'classic bollywood', 'filmi', 'ghazal', 'hare krishna']"
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,"['filmi', 'modern bollywood']"
6q87vizIEdEN4NvlR6mjfT,Sheila On 7,"['indonesian alternative rock', 'indonesian pop']"
6WPmTGeeoymoVlXVtsCwz7,Kavita Krishnamurthy,"['classic bollywood', 'filmi']"
4YgUVg4p7xtMOrOS4GjiJZ,Jatin-Lalit,"['afghan pop', 'chutney', 'classic bollywood', 'filmi', 'modern bollywood']"
6J7biCazzYhU3gM9j1wfid,Jamiroquai,['dance pop']
13JJKrUewC1CJYmIDXQNoH,El Cuarteto De Nos,"['argentine rock', 'rock uruguayo']"
6RZUqkomCmb8zCRqc9eznB,Placebo,"['alternative rock', 'britpop', 'permanent wave', 'rock']"
74NBPbyyftqJ4SpDZ4c1Ed,Tom Morello,['modern alternative rock']
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
